69,底特律,凯瑟琳·毕格罗,马克·鲍尔,约翰·博耶加;威尔·保尔特;阿尔吉·史密斯;雅各布·拉提摩尔;杰森·米切尔;汉娜·穆雷;杰克·莱诺;凯特琳·德弗;本·奥图尔;约翰·卡拉辛斯基;安东尼·麦凯;内森·戴维斯;佩顿·亚历克斯·史密斯;马尔科姆·大卫·凯利;约瑟夫·戴维-琼斯;拉兹·阿隆索;伊弗雷姆·赛克斯;莱昂·托马斯三世;格本加·阿金纳格贝;克里斯·乔克;杰瑞米·斯特朗;萨米拉·威利;泰勒·詹姆斯·威廉姆,剧情;历史;犯罪,美国,英语,2017-07-25(底特律首映);2017-08-04(美国)
70,帝一之国,永井聪,泉吉纮;古屋兔丸,菅田将晖;野村周平;竹内凉真;间宫祥太朗;志尊淳;千叶雄大;永野芽郁;铃木胜大;萩原利久;冈山天音;井之胁海;木村了;吉田钢太郎,剧情;喜剧,日本,日语,2017-04-29(日本)
71,电锯惊魂8：竖锯,迈克尔·斯派瑞;彼得·斯派瑞,皮特·古德芬格;乔什·斯托博格,马特·帕斯摩尔;托宾·贝尔;考乐姆·吉斯·雷尼;汉娜·艾米莉·安德森;科勒·班尼特;劳拉·范德沃特;保罗·布朗斯坦;曼德拉·范·皮布尔斯;布列塔尼·艾伦;乔赛亚·布莱克;爱德华·拉特尔;迈克·布瓦韦尔,悬疑;惊悚;恐怖,美国 / 加拿大,英语,2017-10-27(美国)
72,东北插班生,姜秉辰,,史元庭;陈世承;范少勋,喜剧;动作,中国大陆,汉语普通话,2017-07-15(中国大陆)
73,东方快车谋杀案,肯尼思·布拉纳,迈克尔·格林;阿加莎·克里斯蒂,肯尼思·布拉纳;佩内洛普·克鲁兹;威廉·达福;朱迪·丹奇;约翰尼·德普;乔什·加德;德里克·雅各比;小莱斯利·奥多姆;米歇尔·菲佛;黛西·雷德利;露西·宝通;奥利维娅·科尔曼;亚当·加西亚;米兰达·莱森;曼努埃尔·加西亚-鲁尔福;汤姆·巴特曼;马尔万·肯扎里;阿拉·萨菲;瑟盖·普罗宁,剧情;悬疑;犯罪,美国 / 马耳他,英语 / 法语 / 德语,2017-11-10(美国/中国大陆);2017-11-03(英国)
74,东京食尸鬼 真人版,萩原健太郎,楠野一郎;石田翠,洼田正孝;清水富美加;铃木伸之;苍井优;大泉洋;佐佐木希;村井国夫;浜野谦太;柳俊太郎;樱田日和;相田翔子,剧情;恐怖;奇幻,日本,日语,2017-07-16(富川奇幻电影节);2017-07-29(日本)
75,动物园长的夫人,妮琪·卡罗,黛安·艾克曼;安吉拉·沃克曼,杰西卡·查斯坦;约翰·海尔登贝格;丹尼尔·布鲁尔;蒂莫西·拉德福德;伊芙雷特·多;伊多·戈德堡;希拉·哈斯;迈克尔·麦克埃尔哈顿;瓦尔·马罗库;玛尔塔·艾索瓦;丹尼尔·雷提莫斯基;弗雷德里克·普雷斯顿;西奥·普雷斯顿;戈兰·卡斯蒂克,剧情;传记;历史,捷克 / 英国 / 美国,英语,2017-03-12(圣何塞电影节);2017-04-07(美国)
76,豆福传,邹燚,司文;郭彥君;王昊然;黄锟,陈佩斯;李立群;季冠霖;付博文,动画,中国大陆,汉语普通话,2017-07-28(中国大陆)
77,毒。诫,刘国昌,陈文强;林惠菊,刘青云;林家栋;古天乐;张晋;江一燕;谭耀文;吴孟达;陈观泰;卢海鹏;楼南光;欧锦棠;林国斌;尹扬明;苗可秀;庄思敏;张建声,剧情;动作;犯罪,中国大陆 / 香港,汉语普通话 / 粤语,2017-05-12(中国大陆)
78,独自在夜晚的海边,洪尚秀,洪尚秀,金敏喜;徐永嬅;郑在咏;文成根;权海骁;宋宣美;安在洪,剧情;爱情,韩国,韩语,2017-02-16(柏林电影节);2017-03-23(韩国)
79,敦刻尔克,克里斯托弗·诺兰,克里斯托弗·诺兰,菲恩·怀特海德;汤姆·格林-卡尼;杰克·劳登;哈里·斯泰尔斯;阿奈林·巴纳德;汤姆·哈迪;马克·里朗斯;巴里·基奥根;基里安·墨菲;詹姆斯·达西;肯尼思·布拉纳;李·阿姆斯特朗;詹姆斯·布鲁尔;达米安·勃纳尔;布莱恩·威纳尔;哈利·理查森;艾略特·提特恩索;凯文·格思里;巴比·洛克伍德;米歇尔·贝尔;比利·豪尔;迈克尔·凯恩;约翰·诺兰;米兰达·诺兰,剧情;历史;战争,英国 / 法国 / 美国 / 荷兰,英语 / 法语 / 德语,2017-09-01(中国大陆);2017-07-13(伦敦首映);2017-07-21(美国)
80,哆啦A梦：大雄的南极冰冰凉大冒险,高桥敦史,高桥敦史;藤子·F·不二雄,水田山葵;大原惠美;嘉数由美;木村昴;关智一;藤本千秋;钉宫理惠;金井美香;三石琴乃,动画;冒险,日本,日语,2017-05-30(中国大陆);2017-03-04(日本)
81,恶女,郑秉吉,郑秉吉;郑秉希,金玉彬;申河均;盛骏;金瑞亨;曹恩智;朴哲民;郑海钧,剧情;动作,韩国,韩语,2017-05-21(戛纳电影节);2017-06-08(韩国)
82,二代妖精之今生有幸,肖洋,肖洋;郭异雯,冯绍峰;刘亦菲;李光洁;郭京飞;焦俊艳;熊乃瑾;王双宝;张子贤;朱捷;陈芋米;范湉湉;隋凯;崔名扬,喜剧;爱情;奇幻,中国大陆,汉语普通话,2017-12-29(中国大陆)
83,反转人生,伍仕贤,伍仕贤;贾斯汀·麦伦,夏雨;闫妮;潘斌龙;宋茜;吴大维;宁静;王宝强;雷佳音;李勤勤;郭凯敏;包贝尔;英达;景岗山;李静;肖剑;隋凯;吴彦祖,喜剧;奇幻,中国大陆,汉语普通话,2017-06-29(中国大陆)
84,犯罪都市,姜允成,姜允成,马东锡;尹继尚;赵在允;崔奎华;林炯俊;陈善圭;洪基俊;许栋元;河俊;金成圭;朴智焕;许成泰;闵庆珍;尹炳熙;李相元;郑仁基;严智星;白仁权;裴振雄;韩成天;金久澤;金旲兴;崔成宰;赵震雄;允珠,动作;犯罪,韩国,韩语,2017-10-03(韩国)
85,方法派,方银振,方银振;闵艺智,朴圣雄;吴承勋;尹胜雅;柳泰浩;金凡俊;李民雄,剧情;爱情;同性,韩国,韩语,2017-10-13(釜山电影节);2017-11-02(韩国)
86,方形,鲁本·奥斯特伦德,鲁本·奥斯特伦德,克拉斯·邦;伊丽莎白·莫斯;多米尼克·威斯特;泰瑞·诺塔里;克里斯托弗·莱索;玛丽娜·希彭蔻,剧情,瑞典 / 德国 / 法国 / 丹麦,英语 / 瑞典语 / 丹麦语,2017-05-20(戛纳电影节);2017-08-25(瑞典)
87,芳华,冯小刚,严歌苓,黄轩;苗苗;钟楚曦;杨采钰;李晓峰;王天辰;王可如;隋源;张仁博;苏岩;张国立;赵立新,剧情;历史;战争,中国大陆,汉语普通话,2017-12-15(中国大陆);2017-09-07(多伦多电影节)
88,非凡任务,麦兆辉;潘耀明,庄文强,黄轩;段奕宏;郎月婷;祖锋;邢佳栋;王耀庆;王砚辉;丁勇岱;肖聪;李晓川;赵炳锐;代乐乐;陶海,剧情;动作;犯罪,中国大陆,汉语普通话,2017-03-31(中国大陆)
89,非正式特工,金德洙,金德洙,姜艺媛;韩彩雅;南宫珉;赵在允,喜剧;动作,韩国,韩语,2017-03-16(韩国)
90,菲利普船长,保罗·格林格拉斯,比利·雷;理查德·菲利普;斯蒂芬·泰尔利,汤姆·汉克斯;巴克德·阿巴蒂;巴哈德·阿布迪;法塞尔·阿迈德;马哈特·M·阿里;迈克尔·切鲁斯;克里·约翰逊;马克斯·马蒂尼;克里斯·马尔基;尤尔·瓦斯克斯;大卫·沃肖夫斯基,剧情;传记;犯罪;冒险,美国,英语 / 索马里语,2013-09-27(纽约电影节);2013-10-11(美国)
91,菲洛梅娜,斯蒂芬·弗雷斯,史蒂夫·库根;杰夫·波普;马丁·西克史密斯,朱迪·丹奇;史蒂夫·库根;苏菲·肯尼迪·克拉克;梅尔·温宁汉姆;芭芭拉·杰夫德;鲁斯·麦克卡比;皮特·赫尔曼;肖恩·马洪;安娜·麦克西维尔·马丁;米歇尔·费尔利;乌米·马萨库;夏莉·墨菲;凯特·弗利特伍德,剧情;同性;家庭;传记,英国 / 美国 / 法国,英语,2013-08-31(威尼斯电影节);2013-11-01(英国)
92,肥皂泡,东伸儿,东伸儿;乃南朝,林遣都;市原悦子;藤井美菜;相岛一之;绵引胜彦,剧情,日本,日语,2017-03-04(日本)
93,疯狂父母,布莱恩·泰勒,布莱恩·泰勒,尼古拉斯·凯奇;塞尔玛·布莱尔;安妮·文特斯;兰斯·亨利克森;约瑟夫·D·雷特曼;瑞秋·梅尔文;安吉·威尔莫特;奥利维亚·克劳希奇娅;洛雷娜·迪亚兹;扎克瑞·亚瑟;萨曼莎·莱摩尔;凯蒂·斯图尔特;乔治·格里菲斯;纳撒尼尔·赛兹莫尔;迈克尔·奇克;博昂内·戴维斯;克里斯汀·岱伊,惊悚;恐怖,美国,英语,2017-09-09(多伦多电影节);2018-01-19(美国)
94,疯狂之家,安德鲁·J·科恩,布兰登·奥布莱恩;安德鲁·J·科恩,威尔·法瑞尔;艾米·波勒;杰森·曼兹沃克斯;芮安·辛普金斯;尼克·克罗尔;艾莉森·托尔曼;罗布·许贝尔;克莉丝汀·奥夫利;杰茜·恩尼斯;罗里·斯卡沃;莱南·帕拉姆;塞德里克·亚伯勒;凯尔·金南;麦可拉·沃金丝;吉莲·韦格曼;史蒂夫·齐西斯;杰瑞米·雷纳;亚历珊德拉·达达里奥;安迪·巴克利;韦恩·费德曼;伊恩·罗伯茨;山姆·理查森;安德丽·萨维奇;兰道尔·朴;塞巴斯蒂安·马尼斯科;娜达莎·琪,喜剧,美国,英语,2017-06-30(美国)
95,冯梦龙传奇,高峰,郎云,阎维文;胡哲行;侯岩松;吴卫东;邱云鹤;郑昊;张继波;刘小宁,传记;历史;古装,中国大陆,汉语普通话,2017-06-30(中国大陆)
96,缝纫机乐队,大鹏,大鹏;苏彪,大鹏;乔杉;古力娜扎;李鸿其;韩童生;曲隽希;于谦;岳云鹏;王劲松;于洋;代乐乐;赵英俊;马大明;张一鸣;衣云鹤;曹然然;曹桐睿;宋小宝;刘小光;文松;宋晓峰;周冬雨;袁姗姗;宋茜;林志玲,喜剧;音乐,中国大陆,汉语普通话,2017-09-29(中国大陆)
97,佛罗里达乐园,肖恩·贝克,肖恩·贝克;克里斯·贝格齐,布鲁克琳·普林斯;布丽娅·维纳特;威廉·达福;克里斯托弗·里维拉;梅拉·穆德;瓦莱丽亚·科托;乔希·奥利沃;艾登·马利克;爱德华·帕根;卡赖伯·兰德里·琼斯;克里斯托·尼科尔·沃茨;桑迪·凯恩;吉姆·R·科曼;安德鲁·罗马诺;卡罗丽娜·格拉波瓦;特里·艾伦·琼斯;卡伦·卡拉古利安;邹时擎;祖普·卡塔纳;梅肯·布莱尔;卡尔·布拉德菲尔德,剧情;儿童,美国,英语,2017-05-22(戛纳电影节);2017-10-06(美国)
98,伏地魔：传人的起源,Gianmaria Pezzato,Gianmaria Pezzato,Stefano Rossi;Andrea Baglio;Aurora Moroni;Andrea Bonfanti;Gelsomina Bassetti;Daniele Decarli;Alessio Dalla Costa;Andrea Deanesi;Davide Ellena;Maddalena Orcali,奇幻;冒险,意大利,英语,2018-01-13(意大利)
99,浮生梦,罗杰·米歇尔,罗杰·米歇尔;达芙妮·杜穆里埃,山姆·克拉弗林;蕾切尔·薇兹;伊恩·格雷;荷丽黛·格兰杰;波佩·李·弗里尔;安德鲁·诺;安德鲁·哈维尔;薇琪·佩珀代因;凯瑟琳·皮尔斯;路易斯·苏克;哈莉·海因斯;阿提拉·G·凯雷克斯;奥斯汀·泰勒;崔斯特瑞姆·戴维斯;斯图尔特·戴维森;克里斯·加拉鲁斯;鲍比·斯科特·弗里曼;唐·惠斯坦斯;霍莉·苏海尔,剧情;爱情;悬疑,英国 / 美国,英语,2017-06-09(英国)
100,父子雄兵,袁卫东,苏亮;毛海青,大鹏;范伟;张天爱;乔杉;邬君梅;任达华;梁龙;马书良;柳岩,喜剧,中国大陆,汉语普通话,2017-07-21(中国大陆);2017-06-19(上海电影节)
101,复仇：一个爱情故事,约翰尼·马丁,约翰·曼凯维奇;乔伊思·卡罗尔·奥特兹;斯科特·温德豪泽,尼古拉斯·凯奇;安娜·哈彻森;特丽莎·贝特曼;黛博拉·卡拉·安格;唐·约翰逊;约书亚·米克尔;罗科·纽金特;乔·欧科特贝克;卡特·伯奇;夏琳·蒂尔顿;迪克兰·图莱尼;卡拉·弗劳尔斯;吉米·冈萨雷斯;科里·斯科特·艾伦;迈克·普涅夫斯基;凯蕾·里维拉;沙维尔·德克里;迈克尔·帕帕约翰,动作;惊悚,美国,英语,2017-03-27(英国);2017-09-15(美国网络)
102,复仇天使,娜塔莉·雷特,莉亚·麦肯德里克,弗朗西斯卡·伊斯特伍德;小克利夫顿·克林斯;迈克·韦尔奇;莉亚·麦肯德里克;彼得·瓦克;安德鲁·卡德威尔;大卫·苏利文;亚当·拉扎尔-怀特;戴维·哈;迈克·C·曼宁;马龙·杨,剧情;惊悚;犯罪,美国,英语,2017-03-13(西南偏南电影节);2017-10-13(美国)
103,钢之炼金术师,曾利文彦,曾利文彦;宮本武史;荒川弘,山田凉介;本田翼;藤冈靛;佐藤隆太;大泉洋;松雪泰子;本乡奏多;莲佛美沙子;内山信二;石丸谦二郎;小日向文世;国村隼;夏菜,动作,日本,日语,2017-10-25(东京电影节);2017-12-01(日本)
104,哥哥太爱我了怎么办,河合勇人,松田裕子;夜神里奈,土屋太凤;片寄凉太;千叶雄大;草川拓弥;杉野遥亮;大野丝;江原由希子;神尾枫珠;森高爱;川津明日香;越智尤拉诺;近江谷太朗;井上裕介,剧情;喜剧,日本,日语,2017-06-30(日本)
105,哥斯拉：怪兽行星,静野孔文;濑下宽之,虚渊玄,梶裕贵;宫野真守;诹访部顺一;花泽香菜;樱井孝宏;杉田智和,动作;科幻;动画,日本,日语,2017-11-17(日本)
106,歌声不绝,泰伦斯·马力克,泰伦斯·马力克,瑞恩·高斯林;鲁妮·玛拉;迈克尔·法斯宾德;娜塔莉·波特曼;凯特·布兰切特;霍利·亨特;贝纳尼丝·玛尔洛;方·基默;莉琦·李;奥利维亚·格雷斯·阿普尔盖特;戴娜·福尔肯伯里;琳达·伊蒙;洛安娜·斯蒂芬斯;克里斯汀·索耶·戴维斯;汤姆·斯图里奇;奥斯丁·阿梅里奥;伊基·波普;帕蒂·史密斯;约翰·莱顿;弗洛伦丝·威尔奇,剧情;音乐,美国,英语,2017-03-10(西南偏南电影节);2017-03-17(美国)
107,公牛历险记,卡洛斯·沙尔丹哈,罗伯特·L·贝尔德;蒂姆·费德勒尔;布拉德·科普兰;罗恩·伯奇;大卫·基德;唐·莱默;曼罗·里夫;罗伯特·劳森,约翰·塞纳;凯特·麦克金农;莉莉·戴;鲍比·坎纳瓦尔;安东尼·安德森;大卫·田纳特;吉娜·罗德里格兹;戴维德·迪格斯;加布里埃尔·伊格莱西亚斯;杰洛德·卡尔迈克;劳尔·埃斯帕扎;米格尔·安赫尔·西尔维斯特;弗卢拉·博格;莎莉·菲利普斯;波瑞斯·科乔;杰克·戈尔;杰特·尤尔根斯米尔;奈尔·迪亚兹;科林·H·墨菲;卡洛斯·沙尔丹哈;杰瑞米·西斯托;路易斯·卡洛斯·德拉·隆巴纳;胡安内斯;茱莉亚·斯卡帕·萨尔达尼亚;拉斐尔·斯卡帕·萨尔达尼亚;卡拉·马丁内斯;乔迪·卡巴勒罗;玛丽亚·佩拉莫尔;娜扎宁·霍马;安德烈亚斯·A·埃斯帕萨;詹姆斯·帕伦博;伯纳多·德·保拉;贝莉塔·莫里诺;蒂姆·诺德奎斯特;阿尔瓦罗·门多萨;卡洛斯·雷格-普拉扎;辛迪·斯拉特里;杰森·弗里基奥内;苏珊娜·巴列斯特罗斯;安娜·帕特丽夏·加梅斯,喜剧;动画;冒险,美国,英语,2018-01-19(中国大陆);2017-12-15(美国)
108,公园,濑田夏希,濑田夏希,桥本爱;永野芽郁;染谷将太;石桥静河;森冈龙;佐野史郎;柾木玲弥;长尾宁音;黑田大辅;齐藤阳一郎,剧情;音乐,日本,日语,2017-04-22(日本)
109,攻壳机动队,鲁伯特·桑德斯,士郎正宗;杰米·莫斯;威廉·惠勒;伊伦·克鲁格,斯嘉丽·约翰逊;皮鲁·埃斯贝克;北野武;朱丽叶·比诺什;迈克尔·皮特;黄经汉;丹妮西娅·萨马尔;拉札勒斯·雷图勒;泉原豊;托万达·马尼莫;彼得·费迪南多;安娜玛丽亚·玛琳卡;丹尼尔·亨绍尔;安德鲁·斯特林;桃井薰;查尔斯·欧比;福岛莉拉;约瑟夫·纳瓦胡;迈克尔·维克特,动作;科幻;犯罪,美国,英语 / 日语,2017-04-07(中国大陆);2017-03-29(法国);2017-03-31(美国)
110,宫合,洪昌杓,李素美,沈恩京;李昇基;金相庆;延宇振;姜敏赫;崔宇植;赵福来;崔珉豪;朴善英;曹秀香;朴忠善;孙成灿;宋英才;李娜允;宋光元;朱多英;崔俊昊;姜伦制;李善彬;李龙女;朴智一;尹有善;李润健;崔玟秀;柳正浩;徐佑镇,剧情;喜剧;爱情;历史,韩国,韩语,2018-02-28(韩国)
111,怪奇秀,楚蒂·斯泰勒,帕特里克·J·克里夫顿;贝思·里戛齐奥;詹姆斯·圣詹姆斯,埃里克斯·劳瑟;阿比盖尔·布蕾斯琳;安娜索菲亚·罗伯;拉弗恩·考克斯;米奇·萨姆纳;薇拉·菲茨杰拉德;贝特·米德勒;伊恩·尼尔森;西利亚·维斯顿;克里斯托弗·迪伦·怀特;约翰·麦肯罗;迈克尔·帕克;拉里·派恩;桃乐丝·麦卡锡;夏洛特·阿本;埃迪·斯威哈特;迈克尔·温·古查多;奥利·哈斯基维;布列塔尼·安妮·伍德福特,剧情;喜剧;同性,美国,英语,2017-02-13(柏林电影节);2018-01-12(美国网络)
112,关原之战,原田真人,原田真人;司马辽太郎,冈田准一;役所广司;有村架纯;平岳大;东出昌大;北村有起哉;伊藤步;中岛书;音尾琢真;松角洋平;和田正人;木村绿子;泷藤贤一;中越典子;坛蜜;西冈德马;松山研一;磨赤儿;春海四方;堀部圭亮;三浦诚己,历史;战争,日本,日语,2017-08-26(日本)
113,光,河濑直美,河濑直美,永濑正敏;水崎绫女;藤龙也;神野三铃;小市慢太郎;小出早织;大塚千弘;大西信满;堀内正美;白川和子,剧情,日本,日语,2017-05-23(戛纳电影节);2017-05-27(日本)
114,光灵,大卫·阿耶,马克斯·兰迪斯,威尔·史密斯;乔尔·埃哲顿;劳米·拉佩斯;埃德加·拉米雷兹;露西·弗莱;吴青芸;亚历克斯·梅拉兹;海皮·安德森;伊克·巴里霍尔兹;道恩·奥利弗瑞;马特·杰拉德;赵牡丹;约瑟夫·皮库伊罗;布拉德·威廉姆·亨克;杰伊·埃尔南德斯;恩里克·穆西安诺;斯嘉丽·斯宾塞;安德里亚·纳维多;鲍比·纳德利;卡洛斯·利纳雷斯;芭妮·里维拉,动作;犯罪;奇幻,美国,英语,2017-12-22(美国网络)
115,光芒渐逝的年代,马蒂·格肖内克,沃尔夫冈·科尔哈泽;欧根·鲁格,安吉拉·温科勒;布鲁诺·甘茨;亚历山大·费林;西尔维斯特·格罗特;皮特·布科夫斯基;叶夫根尼娅·冬妮娜;娜塔莉亚·别利茨基;施特凡·格罗斯曼;索斯藤·默滕;索菲·普芬尼斯托夫;加布里拉·玛利亚·施迈德;让·丹尼斯·罗默;希尔德加德·施梅尔;妮娜·安东诺娃;尤·波斯;罗纳德·库克利斯;莎里娜·拉多姆斯基,剧情,德国,德语 / 俄语,2017-02-16(柏林电影节);2017-06-01(德国)
116,鬼话怪谈·祥云寺,刘轩狄,崔走召,彭禺厶;陈玉勇,惊悚;恐怖,中国大陆,汉语普通话,2017-02-24(中国大陆)
117,海边的李尔,小林政广,小林政广,仲代达矢;黑木华;原田美枝子;小林薰;阿部宽,剧情,日本,日语,2017-06-03(日本)
118,海边的生与死,越川道夫,越川道夫;梯久美子;島尾敏雄,满岛光;永山绚斗;津嘉山正种;井之胁海;川濑阳太,剧情,日本,日语,2017-06-17(上海电影节);2017-07-29(日本)
119,海带,阚若涵,陆子轩,邓飞;刘飏,喜剧;科幻,中国大陆,汉语普通话,2017-10-10(中国大陆)
120,海角有个五店市,张柏瑞,李小莹;张柏瑞;贾小静,王德顺;李纯;班杰;胡小玲,剧情;爱情,中国大陆,汉语普通话,2017-04-07(中国大陆)
121,海滩的一天,杨德昌,杨德昌;吴念真,张艾嘉;胡因梦;徐明;毛学维;左鸣翔;颜凤娇;吴少刚;梅芳;林瑞阳;南俊;小戽斗;于守仁;孙明珠;李淑桢;罗文诚;黄玉华;李梦麟;珍妮弗·奥尼尔;侯孝贤;陈坤厚;柯一正;陶德辰;万仁;曾壮祥;小野;许淑贞;段钟沂;吴念真 Nien-Jen Wu;李烈,剧情;爱情,台湾,汉语普通话 / 闽南话 / 日语 / 德语,1983;2017-07-14(台湾重映)
122,海滩游侠,赛斯·戈登,迈克尔·伯克;道格拉斯·施瓦兹;格雷戈里·J·博纳;杰·舒瑞克;大卫·隆恩;托马斯·列农;罗伯特·本·加兰特;达米安·香农;马克·斯威夫特,道恩·强森;扎克·埃夫隆;佩丽冉卡·曹帕拉;亚历珊德拉·达达里奥;凯莉·罗尔巴赫;伊芬什·哈德拉;乔恩·巴斯;叶海亚·阿卜杜勒-迈丁;汉尼拔·布勒斯;罗布·许贝尔;阿明·约瑟夫;杰克·凯西;奥斯卡·努内斯;大卫·哈塞尔霍夫;帕米拉·安德森;贝琳达,喜剧;动作,美国,英语,2017-05-12(台湾);2017-05-25(美国)
123,捍卫者,廖希;韩平,啸杨;却却;廖希,白恩;吕星辰;赫子铭;王璐;宋撼寰;杨俊生;小林成男;冯家妹;晓凡;陈俊杰;美浓轮泰史;刘骏焘,剧情;历史;战争,中国大陆,汉语普通话,2017-09-22(中国大陆);2017-06-22(上海电影节)
124,好时光,本·萨弗迪;约书亚·萨弗迪,罗纳德·布隆斯坦;约书亚·萨弗迪,罗伯特·帕丁森;本·萨弗迪;泰丽尔·韦伯斯特;詹妮弗·杰森·李;巴克德·阿巴蒂;内可罗;苏利芒·西尔·萨瓦内;菲尔·卡帕多拉;肖恩·雷伊;巴迪·杜瑞斯;马科斯·A·冈萨雷斯;克利夫·莫伊伦;埃德加·莫雷斯;卢卡斯·艾略特·艾博尔,剧情;犯罪,美国,英语,2017-05-25(戛纳电影节);2017-08-11(美国)
125,黑暗塔,尼科莱·阿尔赛,尼科莱·阿尔赛;阿齐瓦·高斯曼;杰夫·皮克纳;安诺斯·托马斯·延森;斯蒂芬·金,马修·麦康纳;伊德里斯·艾尔巴;汤姆·泰勒;丹尼斯·海斯伯特;本·加文;金秀贤;杰基·厄尔·哈利;弗兰·克朗茨;阿比·丽;凯瑟琳·温妮克;尼古拉斯·鲍林;迈克尔·巴尔别里;何塞·祖尼加;尼古拉斯·汉密尔顿;阿尔弗雷多·纳西索,动作;奇幻;冒险,美国,英语,2017-08-04(美国)
126,黑蝴蝶,布莱恩·古德曼,马克·弗里德曼;贾斯廷·斯坦利,安东尼奥·班德拉斯;乔纳森·莱斯·梅耶斯;派珀·佩拉博;阿贝尔·费拉拉;尼古拉斯·阿隆;娜塔丽·拉布蒂·戈麦斯;亚历山德拉·克利姆;娇娅·利巴尔多尼;兰德尔·保罗;凯蒂·麦戈文;提摩西·马丁,惊悚,美国,英语,2017-05-26(美国)
127,黑森灵,大卫·布鲁克纳,乔·巴顿;亚当·奈韦尔,拉菲·斯波;阿舍尔·阿里;罗伯·詹姆斯-克里尔;山姆·特劳顿;保罗·雷德;马修·尼达姆;雅各布·詹姆斯·贝西克;玛丽亚·厄沃尔特;希拉里·李维斯;彼得·利德尔;弗朗西丝卡·穆拉;克丽·麦克莱恩;赞恩·加库,惊悚;恐怖,英国,英语 / 瑞典语,2017-09-08(多伦多电影节);2017-10-13(英国)
128,黑夜造访,特里·爱德华·沙尔茨,特里·爱德华·沙尔茨,乔尔·埃哲顿;克里斯托弗·阿波特;卡门·艾乔戈;丽莉·克亚芙;小凯文·哈里森;格里芬·罗伯特·福克纳;大卫·彭德尔顿;米奇;蔡斯·乔利埃特;米克·奥罗克,悬疑;恐怖,美国,英语,2017-04-29(Overlook电影节);2017-06-09(美国)
129,黑子的篮球：最后的游戏,多田俊介,高木登;藤卷忠俊,小野贤章;小野友树;神谷浩史;诹访部顺一;小野大辅;木村良平;铃村健一;绿川光;稻田彻,动画;运动,日本,日语,2017-03-18(日本)
130,嗨翻姐妹行,马尔科姆·D·李,肯尼亚·巴里斯;崔茜·奥利弗;埃丽卡·里维诺亚,雷吉娜·赫尔;奎恩·拉提法;贾达·萍克·史密斯;蒂凡尼·哈迪斯;拉伦兹·泰特;麦克·柯尔特;凯特·沃什;科菲·斯里博伊;拉腊·格赖斯;黛博拉·艾里德;珍妮琳·海因斯;怀尔德·韦恩;珊妮·霍斯汀;尼克·瑟曼;瑞奇·韦恩,喜剧,美国,英语,2017-07-21(美国)
131,亨利之书,科林·特雷沃罗,格雷格·赫维兹,娜奥米·沃茨;杰顿·李博赫;雅各布·特伦布莱;萨拉·西尔弗曼;迪恩·诺里斯;李·佩斯;麦迪·齐格勒;托尼娅·皮金斯;鲍比·莫尼汉;杰拉尔丁·休斯;马克斯韦尔·锡姆金斯;杰克逊·尼科尔;唐奈塔·拉维尼亚·格雷斯;乔尔·加兰;沃斯·史蒂文斯,剧情;惊悚,美国,英语,2017-06-16(美国)
132,红衣小女孩2,程伟豪,简士耕,杨丞琳;许玮甯;高慧君;龙劭华;黄河;吴念轩;詹宛儒;林裔臻;林芷瑈;黄镫辉;刘引商,惊悚;恐怖,台湾,汉语普通话,2017-08-25(台湾)
133,花容月貌,弗朗索瓦·欧容,弗朗索瓦·欧容,玛丽恩·瓦科特;热拉尔丁娜·帕亚;弗雷德里克·皮耶罗;方丹·拉瓦特;约翰·雷森;夏洛特·兰普林;娜塔莉·理查德,剧情,法国,法语,2013-08-21(法国)
134,华盛顿邮报,史蒂文·斯皮尔伯格,丽兹·汉娜;乔希·辛格,梅丽尔·斯特里普;汤姆·汉克斯;莎拉·保罗森;鲍勃·奥登科克;崔西·莱茨;布莱德利·惠特福德;布鲁斯·格林伍德;马修·瑞斯;爱丽森·布里;凯莉·库恩;杰西·普莱蒙;大卫·克罗斯;扎克·伍兹;帕特·希利;约翰·鲁;里克·霍姆斯;菲利普·卡斯诺夫;杰茜·缪勒;斯塔克·桑德斯;迈克尔·西里尔·克赖顿;威尔·丹顿;迪尔德丽·罗夫乔;迈克尔·斯图巴,剧情;惊悚;传记;历史,美国,英语,2017-12-22(美国点映);2018-01-12(美国)
135,坏妈妈的圣诞节,乔恩·卢卡斯;斯科特·摩尔,乔恩·卢卡斯;斯科特·摩尔,米拉·库尼斯;克里斯汀·贝尔;凯瑟琳·哈恩;克里斯汀·芭伦斯基;苏珊·萨兰登;切瑞·海恩斯;杰伊·埃尔南德斯;贾斯汀·哈特雷;彼得·盖勒;乌娜·劳伦斯;恩杰伊·安东尼;莱尔·布罗卡托;婉妲·塞克丝;克里斯蒂娜·艾伯盖特;凯德·曼斯菲尔德·库克西;肯尼·基;帕特里克·R·沃克;库尔特·岳,喜剧,美国 / 中国大陆,英语,2017-11-01(美国)
