472,蜘蛛侠：英雄归来,乔·沃茨,约翰·弗朗西斯·戴利;史蒂夫·迪特寇;乔纳森·M·戈尔茨坦;斯坦·李,汤姆·赫兰德;小罗伯特·唐尼;玛丽莎·托梅;迈克尔·基顿;雅各布·巴特朗;托尼·雷沃罗利;赞达亚;乔恩·费儒;亚伯拉罕·阿塔哈;劳拉·哈里尔;迈克尔·巴尔别里;罗根·马歇尔-格林;马丁·斯塔尔;唐纳德·格洛弗;汉尼拔·布勒斯;迈克尔·曼多;博基姆·伍德拜因;肯尼斯·崔;詹妮弗·康纳利;格温妮斯·帕特洛;克里斯·埃文斯,动作;科幻;冒险,美国,英语,2017-09-08(中国大陆);2017-07-05(台湾);2017-07-07(美国)
473,指甲刀人魔,关智耀,陆以心;端端;游凯媛,周冬雨;张孝全;纳豆;林辰唏;蔡洁;盛朗熙;郑伊健;谢依霖;许玮甯,喜剧;爱情,中国大陆 / 香港,汉语普通话,2017-04-14(中国大陆);2017-04-11(北京电影节)
474,至爱梵高·星空之谜,多洛塔·科别拉;休·韦尔什曼,多洛塔·科别拉;休·韦尔什曼;贾科·丹纳尔,道格拉斯·布斯;罗伯特·古拉奇克;埃莉诺·汤姆林森;杰罗姆·弗林;西尔莎·罗南;海伦·麦克洛瑞;克里斯·奥多德;约翰·塞森斯;艾丹·特纳;詹姆斯·格林尼;比尔·托马斯;马丁·赫德曼;理查德·班克斯;霍莉·厄尔,剧情;动画;传记,英国 / 波兰,英语,2017-12-08(中国大陆);2017-06-12(安锡动画电影节);2017-10-13(英国)
475,至暗时刻,乔·赖特,安东尼·麦卡滕,加里·奥德曼;克里斯汀·斯科特·托马斯;莉莉·詹姆斯;本·门德尔森;斯蒂芬·迪兰;萨缪尔·韦斯特;汉娜·斯蒂尔;罗纳德·皮卡普;乔丹·沃勒;理查德·拉姆斯登;安娜·伯内特;尼古拉斯·琼斯;查理·帕尔默·罗斯韦尔;布赖恩·佩蒂福;菲利普·马丁·布朗;安杰莉克·琼;希尔顿·麦克雷;詹姆斯·伊莱斯;杰瑞米·查亚德;马汀·麦格;迈克尔·海登;迈克尔·博特,剧情;传记;历史,英国 / 美国,英语,2017-12-01(中国大陆);2017-09-01(特柳赖德电影节);2018-01-12(英国)
476,薙刀社青春日记,英勉,英勉;小崎亚衣,西野七濑;樱井玲香;松村沙友理;白石麻衣;伊藤万理华;富田望生;生田绘梨花;松本妃代;冈野真也;江田结香;纪咲凪;北原帆夏;樋口柚子;绪方桃;宫田祐奈;松田佳央理;中田花奈;齐藤优里,剧情,日本,日语,2017-09-22(日本)
479,忠爱无言,谈宜之,谈宜之,高强;于月仙;李玉峰;二货;储毅;王玉宁,剧情,中国大陆,汉语普通话,2017-06-09(中国大陆)
480,终结的感觉,赖舒·彼查,尼克·佩恩;朱利安·巴恩斯,吉姆·布劳德本特;夏洛特·兰普林;哈丽特·瓦尔特;米歇尔·道克瑞;马修·古迪;艾米莉·莫迪默;詹姆斯·维尔比;爱德华·霍尔克罗夫特;比利·豪尔;弗雷娅·梅弗;乔·阿尔文;彼得·怀特;希尔顿·麦克雷;杰克·洛克斯顿;蒂莫西·英纳斯;凯利·普赖斯;奥利弗·莫尔特曼,剧情,英国,英语,2017-03-10(美国);2017-04-14(英国)
481,钟馗传奇之岁寒三友,晓寒,晓寒,,动画;奇幻,中国大陆,汉语普通话,2017-12-02(中国大陆)
483,重返初遇之夜,阿里·桑德尔,约翰·惠廷顿,亚当·德维尼;亚历珊德拉·达达里奥;雪莱·亨尼格;安德鲁·巴切勒;罗比·阿美尔;迪安维斯特;托尼·卡瓦勒罗;德菲亚尤·马萨利斯;克里斯·维尔德;戴恩·卡恩;彼得·詹梅斯;马丁·巴特斯·布拉德福德;瑙伦·德沃芙;切尔西·布兰迪;亚当·亨斯利;泰内娅·因崔亚戈,喜剧;爱情;奇幻,美国,英语,2018-02-09(美国网络)
484,昼行闪耀的流星,新城毅彦,安达奈绪子;山森三香,永野芽郁;三浦翔平;白滨亚岚;山本舞香;西田尚美;佐藤隆太,爱情,日本,日语,2017-03-24(日本)
485,昼颜 电影版,西谷弘,井上由美子,上户彩;斋藤工;伊藤步;平山浩行;黑泽明日香;萩原实里;志贺广太郎;三浦诚己;涩川清彦;松居大悟;中村育二,剧情;爱情,日本,日语,2017-06-10(日本)
486,助产士,马丁·波渥斯,马丁·波渥斯,凯瑟琳·德纳芙;凯瑟琳·弗洛;奥利维埃·古尔梅;昆汀·多尔马尔;米琳娜·德蒙若;波林·艾蒂安;奥黛丽·达娜;褒琳·巴里科;卡丽佳·图尔,剧情,法国 / 比利时,法语,2017-02-14(柏林电影节);2017-03-22(法国)
487,追捕,吴宇森,陈庆嘉;陈嘉上;阮世生;江良至;顾在林;王思敏;叶沛洁,张涵予;福山雅治;戚薇;河智苑;国村隼;竹中直人;仓田保昭;斋藤工;吴飞霞;樱庭奈奈美;池内博之;冈本多绪;德永邦治;矢岛健一;田中圭;中村让;吉泽悠,剧情;动作;悬疑,香港 / 中国大陆,汉语普通话 / 英语 / 日语,2017-11-24(中国大陆);2017-09-06(威尼斯电影节)
488,追龙,王晶;关智耀,王晶;吕冠南;叶铭浩,甄子丹;刘德华;姜皓文;郑则仕;刘浩龙;汤镇业;喻亢;胡然;徐冬冬;黄日华;陈惠敏;周丽淇;吴毅将,动作;犯罪,香港 / 中国大陆,粤语 / 汉语普通话,2017-09-30(中国大陆)
489,准许,布莱恩·科拉诺,布莱恩·科拉诺,丽贝卡·豪尔;丹·史蒂文斯;杰森·苏戴奇斯;吉娜·格申;弗朗索瓦·阿诺德;劳尔·卡斯提洛;大卫·约瑟夫·克雷格;阿克塞尔·B·克拉诺;布里奇特·埃弗里特;米歇尔赫斯特;马克·伊瑟利斯;摩根.斯佩克特;萨拉·斯蒂尔,剧情;喜剧;爱情,美国,英语,2017-04-22(翠贝卡电影节);2018-01-09(美国)
490,祖宗十九代,郭德纲,郭德纲;陈璧瑜,岳云鹏;吴京;吴秀波;井柏然;林志玲;王宝强;大鹏;吴君如;李晨;杜淳;郑恺;欧弟;张国立;贾乃亮;张俪;马苏;萧敬腾;汪东城;于谦;黄磊;吴樾;孙艺洲;贾玲;谢依霖;孟非;郭麒麟;谢楠;王小利;张晨光;刘蓓;孙越,喜剧;奇幻,中国大陆,汉语普通话,2018-02-16(中国大陆)
491,最后的旗帜,理查德·林克莱特,理查德·林克莱特;达里尔·波尼克森,布莱恩·科兰斯顿;劳伦斯·菲什伯恩;史蒂夫·卡瑞尔;J·昆顿·约翰逊;迪安娜·里德-福斯特;尤尔·瓦斯克斯;格雷厄姆·沃尔夫;杰夫·莫纳汉;多泰斯·詹姆斯;塔米·蔡;理查德·巴洛;凯希·奥德尔;简·莫德;理查德·罗比查乌克斯;杰瑞·李·塔克;凯特·伊斯顿;西西莉·泰森;小特德·瓦特斯;李·哈林顿;塞缪尔·戴维斯,剧情;喜剧;战争,美国,英语,2017-09-28(纽约电影节);2017-11-03(美国)
492,最后的诗句,曾英庭,曾英庭;施虹如,傅孟柏;温贞菱;黄迪扬;姚以缇;高群;高盟杰;高英轩,剧情;爱情,台湾,汉语普通话,2017-03-04(台湾)
